date,sku_id,product_id,product_name,category_l1,category_l2,brand,avg_price,min_price,max_price,total_sales,shop_count,"record_count"
2026-06-01,SKU0194,PROD0194,欧莱雅精选零食礼包 SKU0194,食品饮料,食品饮料,欧莱雅,94.38,17.56,166.21,366,4,"4"
2026-06-01,SKU0195,PROD0195,华为智能手机 SKU0195,手机数码,手机数码,华为,2730.87,1087.02,4927.52,531,3,"3"
2026-06-01,SKU0196,PROD0196,索尼运动装备 SKU0196,运动户外,运动户外,索尼,493.48,292.25,694.7,299,2,"2"
2026-06-01,SKU0197,PROD0197,Adidas笔记本电脑 SKU0197,电脑办公,电脑办公,Adidas,5059.28,2722.28,7396.27,259,2,"2"
2026-06-01,SKU0198,PROD0198,欧莱雅笔记本电脑 SKU0198,电脑办公,电脑办公,欧莱雅,3237.0,868.72,8329.38,467,5,"5"
2026-06-01,SKU0199,PROD0199,三只松鼠时尚运动鞋 SKU0199,服饰鞋包,服饰鞋包,三只松鼠,1243.9,919.8,1594.77,481,3,"3"
2026-06-01,SKU0200,PROD0200,玉兰油时尚运动鞋 SKU0200,服饰鞋包,服饰鞋包,玉兰油,687.36,258.56,1451.63,704,4,"4"
2026-06-01,SKU0201,PROD0201,三只松鼠护肤精华 SKU0201,美妆个护,美妆个护,三只松鼠,590.0,526.73,653.28,236,2,"2"
2026-06-01,SKU0202,PROD0202,联想时尚运动鞋 SKU0202,服饰鞋包,服饰鞋包,联想,834.42,434.97,1233.87,205,2,"2"
2026-06-01,SKU0203,PROD0203,良品铺子笔记本电脑 SKU0203,电脑办公,电脑办公,良品铺子,5982.31,2147.67,10189.47,839,4,"4"
2026-06-01,SKU0204,PROD0204,华为智能手机 SKU0204,手机数码,手机数码,华为,3207.82,2400.55,3874.59,457,3,"3"
2026-06-01,SKU0205,PROD0205,NIKE护肤精华 SKU0205,美妆个护,美妆个护,NIKE,338.81,331.78,345.84,260,2,"2"
2026-06-01,SKU0206,PROD0206,Apple笔记本电脑 SKU0206,电脑办公,电脑办公,Apple,4252.5,1270.91,7182.18,1040,5,"5"
2026-06-01,SKU0207,PROD0207,NIKE智能家电 SKU0207,家用电器,家用电器,NIKE,3040.92,2146.78,3842.54,663,5,"5"
2026-06-01,SKU0208,PROD0208,Apple智能家电 SKU0208,家用电器,家用电器,Apple,2267.5,604.14,4068.46,306,3,"3"
2026-06-01,SKU0209,PROD0209,格力日用商品 SKU0209,日用百货,日用百货,格力,352.97,45.55,509.88,844,5,"5"
2026-06-01,SKU0210,PROD0210,NIKE精选零食礼包 SKU0210,食品饮料,食品饮料,NIKE,112.3,84.95,145.59,630,4,"4"
2026-06-01,SKU0211,PROD0211,三星精选零食礼包 SKU0211,食品饮料,食品饮料,三星,83.32,31.8,134.83,334,2,"2"
2026-06-01,SKU0212,PROD0212,良品铺子运动装备 SKU0212,运动户外,运动户外,良品铺子,1467.76,285.0,2919.67,456,5,"5"
2026-06-01,SKU0213,PROD0213,三星智能手机 SKU0213,手机数码,手机数码,三星,2807.64,2605.09,2926.62,715,4,"4"
2026-06-01,SKU0214,PROD0214,海尔智能手机 SKU0214,手机数码,手机数码,海尔,5458.64,4218.06,6699.22,307,2,"2"
2026-06-01,SKU0215,PROD0215,小米精选零食礼包 SKU0215,食品饮料,食品饮料,小米,112.71,51.75,173.67,175,2,"2"
2026-06-01,SKU0216,PROD0216,联想智能手机 SKU0216,手机数码,手机数码,联想,4525.96,3175.74,7731.61,638,5,"5"
2026-06-01,SKU0217,PROD0217,欧莱雅精选零食礼包 SKU0217,食品饮料,食品饮料,欧莱雅,105.37,43.33,207.05,718,4,"4"
2026-06-01,SKU0218,PROD0218,良品铺子精选零食礼包 SKU0218,食品饮料,食品饮料,良品铺子,85.27,35.66,130.47,627,4,"4"
2026-06-01,SKU0219,PROD0219,NIKE护肤精华 SKU0219,美妆个护,美妆个护,NIKE,671.59,516.6,745.06,683,4,"4"
2026-06-01,SKU0220,PROD0220,NIKE日用商品 SKU0220,日用百货,日用百货,NIKE,157.7,47.93,308.88,324,3,"3"
2026-06-01,SKU0221,PROD0221,玉兰油智能家电 SKU0221,家用电器,家用电器,玉兰油,4543.1,4004.61,5081.59,119,2,"2"
2026-06-01,SKU0222,PROD0222,良品铺子智能家电 SKU0222,家用电器,家用电器,良品铺子,3073.07,2392.6,4037.54,698,5,"5"
2026-06-01,SKU0223,PROD0223,NIKE精选零食礼包 SKU0223,食品饮料,食品饮料,NIKE,157.05,149.78,169.96,463,3,"3"
2026-06-01,SKU0224,PROD0224,欧莱雅时尚运动鞋 SKU0224,服饰鞋包,服饰鞋包,欧莱雅,971.14,98.68,1451.72,640,4,"4"
2026-06-01,SKU0225,PROD0225,Adidas日用商品 SKU0225,日用百货,日用百货,Adidas,300.18,77.12,416.9,415,3,"3"
2026-06-01,SKU0226,PROD0226,NIKE日用商品 SKU0226,日用百货,日用百货,NIKE,192.74,142.59,235.79,659,4,"4"
2026-06-01,SKU0227,PROD0227,良品铺子智能手机 SKU0227,手机数码,手机数码,良品铺子,4713.27,2226.98,8444.56,696,4,"4"
2026-06-01,SKU0228,PROD0228,欧莱雅时尚运动鞋 SKU0228,服饰鞋包,服饰鞋包,欧莱雅,777.57,250.64,1204.81,961,5,"5"
2026-06-01,SKU0229,PROD0229,美的日用商品 SKU0229,日用百货,日用百货,美的,247.82,108.98,383.63,664,5,"5"
2026-06-01,SKU0230,PROD0230,联想智能家电 SKU0230,家用电器,家用电器,联想,2996.19,1879.1,4113.28,380,2,"2"
2026-06-01,SKU0231,PROD0231,三星精选零食礼包 SKU0231,食品饮料,食品饮料,三星,181.97,163.63,200.32,263,2,"2"
2026-06-01,SKU0232,PROD0232,美的笔记本电脑 SKU0232,电脑办公,电脑办公,美的,4849.43,3454.14,6244.72,371,2,"2"
2026-06-01,SKU0233,PROD0233,格力智能家电 SKU0233,家用电器,家用电器,格力,4550.72,3706.41,5395.03,266,2,"2"
2026-06-01,SKU0234,PROD0234,三只松鼠护肤精华 SKU0234,美妆个护,美妆个护,三只松鼠,407.78,156.01,620.74,758,4,"4"
2026-06-01,SKU0235,PROD0235,联想护肤精华 SKU0235,美妆个护,美妆个护,联想,185.22,82.0,288.44,320,2,"2"
2026-06-01,SKU0236,PROD0236,NIKE日用商品 SKU0236,日用百货,日用百货,NIKE,238.1,19.99,407.41,580,5,"5"
2026-06-01,SKU0237,PROD0237,小米智能家电 SKU0237,家用电器,家用电器,小米,2288.6,2173.43,2403.76,221,2,"2"
2026-06-01,SKU0238,PROD0238,Adidas护肤精华 SKU0238,美妆个护,美妆个护,Adidas,560.34,348.01,675.16,485,3,"3"
2026-06-01,SKU0239,PROD0239,玉兰油笔记本电脑 SKU0239,电脑办公,电脑办公,玉兰油,1515.04,481.14,2548.95,431,2,"2"
2026-06-01,SKU0240,PROD0240,美的运动装备 SKU0240,运动户外,运动户外,美的,1358.14,1059.54,1656.74,185,2,"2"
2026-06-01,SKU0241,PROD0241,良品铺子笔记本电脑 SKU0241,电脑办公,电脑办公,良品铺子,6012.61,3333.05,8692.18,319,2,"2"
2026-06-01,SKU0242,PROD0242,海尔运动装备 SKU0242,运动户外,运动户外,海尔,2480.05,1351.52,3075.55,641,3,"3"
2026-06-01,SKU0243,PROD0243,NIKE笔记本电脑 SKU0243,电脑办公,电脑办公,NIKE,5437.51,4092.68,6782.34,248,2,"2"
2026-06-01,SKU0244,PROD0244,海尔运动装备 SKU0244,运动户外,运动户外,海尔,2295.82,496.01,2883.95,816,5,"5"
2026-06-01,SKU0245,PROD0245,三星智能家电 SKU0245,家用电器,家用电器,三星,3538.23,2116.15,4960.3,391,2,"2"
2026-06-01,SKU0246,PROD0246,Apple精选零食礼包 SKU0246,食品饮料,食品饮料,Apple,76.39,27.3,125.47,147,2,"2"
2026-06-01,SKU0247,PROD0247,索尼运动装备 SKU0247,运动户外,运动户外,索尼,2173.63,1516.88,3008.78,504,4,"4"
2026-06-01,SKU0248,PROD0248,三星笔记本电脑 SKU0248,电脑办公,电脑办公,三星,4277.47,2694.21,5866.27,386,3,"3"
2026-06-01,SKU0249,PROD0249,华为时尚运动鞋 SKU0249,服饰鞋包,服饰鞋包,华为,451.78,147.99,1099.94,524,4,"4"
2026-06-01,SKU0250,PROD0250,三星智能手机 SKU0250,手机数码,手机数码,三星,6045.75,2192.58,8059.2,436,3,"3"
2026-06-01,SKU0251,PROD0251,Apple时尚运动鞋 SKU0251,服饰鞋包,服饰鞋包,Apple,528.45,192.34,1139.0,492,4,"4"
2026-06-01,SKU0252,PROD0252,NIKE笔记本电脑 SKU0252,电脑办公,电脑办公,NIKE,3233.48,1844.41,4771.53,617,3,"3"
2026-06-01,SKU0253,PROD0253,小米精选零食礼包 SKU0253,食品饮料,食品饮料,小米,28.52,8.03,44.09,615,3,"3"
2026-06-01,SKU0254,PROD0254,小米智能家电 SKU0254,家用电器,家用电器,小米,1006.12,806.84,1205.39,231,2,"2"
2026-06-01,SKU0255,PROD0255,三星笔记本电脑 SKU0255,电脑办公,电脑办公,三星,4345.15,2796.17,5894.13,176,2,"2"
2026-06-01,SKU0256,PROD0256,Apple智能家电 SKU0256,家用电器,家用电器,Apple,2778.73,336.7,5220.76,290,2,"2"
2026-06-01,SKU0257,PROD0257,三只松鼠精选零食礼包 SKU0257,食品饮料,食品饮料,三只松鼠,116.39,91.36,141.42,244,2,"2"
2026-06-01,SKU0258,PROD0258,美的护肤精华 SKU0258,美妆个护,美妆个护,美的,409.21,302.95,580.6,639,4,"4"
2026-06-01,SKU0259,PROD0259,三星日用商品 SKU0259,日用百货,日用百货,三星,277.28,15.63,492.17,870,5,"5"
2026-06-01,SKU0260,PROD0260,良品铺子护肤精华 SKU0260,美妆个护,美妆个护,良品铺子,402.31,154.96,803.91,483,3,"3"
2026-06-01,SKU0261,PROD0261,美的智能家电 SKU0261,家用电器,家用电器,美的,2548.15,2127.56,3664.06,874,5,"5"
2026-06-01,SKU0262,PROD0262,欧莱雅护肤精华 SKU0262,美妆个护,美妆个护,欧莱雅,364.56,244.58,528.92,460,3,"3"
2026-06-01,SKU0263,PROD0263,Adidas笔记本电脑 SKU0263,电脑办公,电脑办公,Adidas,1408.15,801.16,2015.15,202,2,"2"
2026-06-01,SKU0264,PROD0264,美的时尚运动鞋 SKU0264,服饰鞋包,服饰鞋包,美的,392.11,94.14,962.07,471,3,"3"
2026-06-01,SKU0265,PROD0265,美的智能家电 SKU0265,家用电器,家用电器,美的,3237.13,286.43,4858.77,503,4,"4"
2026-06-01,SKU0266,PROD0266,Apple运动装备 SKU0266,运动户外,运动户外,Apple,1692.88,1047.06,2364.4,581,5,"5"
2026-06-01,SKU0267,PROD0267,Adidas日用商品 SKU0267,日用百货,日用百货,Adidas,330.62,151.99,509.24,314,2,"2"
2026-06-01,SKU0268,PROD0268,海尔护肤精华 SKU0268,美妆个护,美妆个护,海尔,361.41,87.34,560.33,613,3,"3"
2026-06-01,SKU0269,PROD0269,索尼护肤精华 SKU0269,美妆个护,美妆个护,索尼,306.66,165.92,523.82,427,3,"3"
2026-06-01,SKU0270,PROD0270,欧莱雅运动装备 SKU0270,运动户外,运动户外,欧莱雅,1236.31,139.71,3001.39,656,4,"4"
2026-06-01,SKU0271,PROD0271,格力时尚运动鞋 SKU0271,服饰鞋包,服饰鞋包,格力,679.07,192.85,1105.64,599,4,"4"
2026-06-01,SKU0272,PROD0272,NIKE护肤精华 SKU0272,美妆个护,美妆个护,NIKE,302.27,82.8,477.77,878,5,"5"
2026-06-01,SKU0273,PROD0273,NIKE时尚运动鞋 SKU0273,服饰鞋包,服饰鞋包,NIKE,839.34,667.05,1023.69,368,3,"3"
2026-06-01,SKU0274,PROD0274,Apple日用商品 SKU0274,日用百货,日用百货,Apple,240.87,14.29,467.44,232,2,"2"
2026-06-01,SKU0275,PROD0275,联想护肤精华 SKU0275,美妆个护,美妆个护,联想,603.96,386.72,785.17,577,3,"3"
2026-06-01,SKU0276,PROD0276,NIKE日用商品 SKU0276,日用百货,日用百货,NIKE,296.83,92.25,473.18,672,5,"5"
2026-06-01,SKU0277,PROD0277,NIKE日用商品 SKU0277,日用百货,日用百货,NIKE,276.11,112.38,476.99,541,4,"4"
2026-06-01,SKU0278,PROD0278,华为护肤精华 SKU0278,美妆个护,美妆个护,华为,472.38,144.34,664.03,782,4,"4"
2026-06-01,SKU0279,PROD0279,三只松鼠智能手机 SKU0279,手机数码,手机数码,三只松鼠,4048.56,1966.27,6130.86,217,2,"2"
2026-06-01,SKU0280,PROD0280,联想护肤精华 SKU0280,美妆个护,美妆个护,联想,340.47,129.75,698.13,798,5,"5"
2026-06-01,SKU0281,PROD0281,索尼时尚运动鞋 SKU0281,服饰鞋包,服饰鞋包,索尼,650.82,257.62,1256.38,733,4,"4"
2026-06-01,SKU0282,PROD0282,格力智能手机 SKU0282,手机数码,手机数码,格力,728.16,651.49,804.84,422,2,"2"
2026-06-01,SKU0283,PROD0283,华为运动装备 SKU0283,运动户外,运动户外,华为,1472.83,598.37,2737.98,591,4,"4"
2026-06-01,SKU0284,PROD0284,海尔运动装备 SKU0284,运动户外,运动户外,海尔,1342.69,448.3,2625.98,311,3,"3"
2026-06-01,SKU0285,PROD0285,美的时尚运动鞋 SKU0285,服饰鞋包,服饰鞋包,美的,497.36,213.84,724.09,571,3,"3"
2026-06-01,SKU0286,PROD0286,玉兰油日用商品 SKU0286,日用百货,日用百货,玉兰油,227.3,66.84,411.45,718,5,"5"
2026-06-01,SKU0287,PROD0287,良品铺子智能家电 SKU0287,家用电器,家用电器,良品铺子,3437.27,1328.65,4673.74,467,4,"4"
2026-06-01,SKU0288,PROD0288,Adidas智能手机 SKU0288,手机数码,手机数码,Adidas,4526.99,1813.29,6813.42,535,5,"5"
2026-06-01,SKU0289,PROD0289,小米运动装备 SKU0289,运动户外,运动户外,小米,699.54,105.32,1293.77,336,2,"2"
2026-06-01,SKU0290,PROD0290,Adidas精选零食礼包 SKU0290,食品饮料,食品饮料,Adidas,97.55,43.62,165.91,513,4,"4"
2026-06-01,SKU0291,PROD0291,小米智能家电 SKU0291,家用电器,家用电器,小米,3412.29,451.09,5379.29,725,4,"4"
2026-06-01,SKU0292,PROD0292,小米智能手机 SKU0292,手机数码,手机数码,小米,5571.67,1366.92,7209.08,688,4,"4"
2026-06-01,SKU0293,PROD0293,美的运动装备 SKU0293,运动户外,运动户外,美的,1311.86,489.58,2873.45,711,5,"5"
2026-06-01,SKU0294,PROD0294,Adidas智能手机 SKU0294,手机数码,手机数码,Adidas,5769.77,3779.29,7533.13,603,4,"4"
2026-06-01,SKU0295,PROD0295,联想日用商品 SKU0295,日用百货,日用百货,联想,213.31,131.01,319.72,552,3,"3"
2026-06-01,SKU0296,PROD0296,良品铺子时尚运动鞋 SKU0296,服饰鞋包,服饰鞋包,良品铺子,453.79,305.88,610.44,509,3,"3"
2026-06-01,SKU0297,PROD0297,Apple护肤精华 SKU0297,美妆个护,美妆个护,Apple,498.53,114.5,769.15,724,4,"4"
2026-06-01,SKU0298,PROD0298,良品铺子精选零食礼包 SKU0298,食品饮料,食品饮料,良品铺子,74.1,26.87,142.88,717,5,"5"
2026-06-01,SKU0299,PROD0299,三星运动装备 SKU0299,运动户外,运动户外,三星,1662.8,323.56,2945.08,819,5,"5"
2026-06-01,SKU0300,PROD0300,小米笔记本电脑 SKU0300,电脑办公,电脑办公,小米,4292.68,1923.13,7305.72,857,5,"5"
2026-06-01,SKU0301,PROD0301,海尔笔记本电脑 SKU0301,电脑办公,电脑办公,海尔,3503.3,595.15,8587.4,719,5,"5"
2026-06-01,SKU0302,PROD0302,三星护肤精华 SKU0302,美妆个护,美妆个护,三星,637.65,482.28,793.03,154,2,"2"
2026-06-01,SKU0303,PROD0303,良品铺子智能手机 SKU0303,手机数码,手机数码,良品铺子,7100.05,5133.17,8337.57,646,4,"4"
2026-06-01,SKU0304,PROD0304,玉兰油智能家电 SKU0304,家用电器,家用电器,玉兰油,2929.73,2330.23,3948.36,521,4,"4"
2026-06-01,SKU0305,PROD0305,三星笔记本电脑 SKU0305,电脑办公,电脑办公,三星,3037.81,1361.72,4996.09,625,5,"5"
2026-06-01,SKU0306,PROD0306,联想日用商品 SKU0306,日用百货,日用百货,联想,241.32,75.41,338.47,562,4,"4"
2026-06-01,SKU0307,PROD0307,华为精选零食礼包 SKU0307,食品饮料,食品饮料,华为,60.83,20.96,104.94,298,3,"3"
2026-06-01,SKU0308,PROD0308,三星精选零食礼包 SKU0308,食品饮料,食品饮料,三星,39.64,10.41,68.87,298,2,"2"
2026-06-01,SKU0309,PROD0309,欧莱雅运动装备 SKU0309,运动户外,运动户外,欧莱雅,1760.07,884.39,2263.15,602,4,"4"
2026-06-01,SKU0310,PROD0310,良品铺子智能家电 SKU0310,家用电器,家用电器,良品铺子,2935.94,1554.77,5294.22,698,5,"5"
2026-06-01,SKU0311,PROD0311,良品铺子智能家电 SKU0311,家用电器,家用电器,良品铺子,2062.1,1106.45,3017.75,225,2,"2"
2026-06-01,SKU0312,PROD0312,Apple日用商品 SKU0312,日用百货,日用百货,Apple,194.33,36.82,508.68,415,4,"4"
2026-06-01,SKU0313,PROD0313,NIKE笔记本电脑 SKU0313,电脑办公,电脑办公,NIKE,7890.77,5532.48,9988.6,652,4,"4"
2026-06-01,SKU0314,PROD0314,Apple智能家电 SKU0314,家用电器,家用电器,Apple,3272.38,1224.15,4697.86,490,3,"3"
2026-06-01,SKU0315,PROD0315,NIKE日用商品 SKU0315,日用百货,日用百货,NIKE,364.25,362.47,366.02,343,2,"2"
2026-06-01,SKU0316,PROD0316,NIKE智能家电 SKU0316,家用电器,家用电器,NIKE,2147.3,241.8,4052.79,304,2,"2"
2026-06-01,SKU0317,PROD0317,美的时尚运动鞋 SKU0317,服饰鞋包,服饰鞋包,美的,978.79,298.7,1499.04,253,3,"3"
2026-06-01,SKU0318,PROD0318,小米笔记本电脑 SKU0318,电脑办公,电脑办公,小米,6730.24,2521.38,10160.21,899,5,"5"
2026-06-01,SKU0319,PROD0319,三星笔记本电脑 SKU0319,电脑办公,电脑办公,三星,3099.31,551.75,5532.9,336,3,"3"
2026-06-01,SKU0320,PROD0320,小米日用商品 SKU0320,日用百货,日用百货,小米,241.38,81.73,435.46,522,3,"3"
2026-06-01,SKU0321,PROD0321,三星智能家电 SKU0321,家用电器,家用电器,三星,3471.82,2211.68,4232.47,474,4,"4"
2026-06-01,SKU0322,PROD0322,Apple日用商品 SKU0322,日用百货,日用百货,Apple,278.36,179.09,377.62,151,2,"2"
2026-06-01,SKU0323,PROD0323,Adidas运动装备 SKU0323,运动户外,运动户外,Adidas,904.45,388.88,1476.83,650,5,"5"
2026-06-01,SKU0324,PROD0324,海尔智能手机 SKU0324,手机数码,手机数码,海尔,5980.96,4551.98,7409.94,235,2,"2"
2026-06-01,SKU0325,PROD0325,华为智能手机 SKU0325,手机数码,手机数码,华为,5468.34,3216.83,7379.46,516,4,"4"
2026-06-01,SKU0326,PROD0326,欧莱雅护肤精华 SKU0326,美妆个护,美妆个护,欧莱雅,120.67,38.54,202.81,284,2,"2"
2026-06-01,SKU0327,PROD0327,索尼日用商品 SKU0327,日用百货,日用百货,索尼,240.22,198.33,279.39,639,4,"4"
2026-06-01,SKU0328,PROD0328,玉兰油日用商品 SKU0328,日用百货,日用百货,玉兰油,264.53,13.48,471.62,720,5,"5"
2026-06-01,SKU0329,PROD0329,索尼精选零食礼包 SKU0329,食品饮料,食品饮料,索尼,76.79,21.73,116.97,861,4,"4"
2026-06-01,SKU0330,PROD0330,三星时尚运动鞋 SKU0330,服饰鞋包,服饰鞋包,三星,622.0,87.47,1156.53,308,2,"2"
2026-06-01,SKU0331,PROD0331,玉兰油运动装备 SKU0331,运动户外,运动户外,玉兰油,1979.82,1442.44,3001.47,749,5,"5"
2026-06-01,SKU0332,PROD0332,索尼日用商品 SKU0332,日用百货,日用百货,索尼,306.04,51.79,505.1,617,4,"4"
2026-06-01,SKU0333,PROD0333,美的时尚运动鞋 SKU0333,服饰鞋包,服饰鞋包,美的,773.66,373.18,1055.91,565,3,"3"
2026-06-01,SKU0334,PROD0334,玉兰油日用商品 SKU0334,日用百货,日用百货,玉兰油,191.98,87.67,365.43,983,5,"5"
2026-06-01,SKU0335,PROD0335,海尔日用商品 SKU0335,日用百货,日用百货,海尔,216.93,148.47,336.12,458,3,"3"
2026-06-01,SKU0336,PROD0336,格力运动装备 SKU0336,运动户外,运动户外,格力,1078.74,273.39,2324.84,651,3,"3"
2026-06-01,SKU0337,PROD0337,良品铺子护肤精华 SKU0337,美妆个护,美妆个护,良品铺子,353.75,31.09,578.56,477,3,"3"
2026-06-01,SKU0338,PROD0338,良品铺子日用商品 SKU0338,日用百货,日用百货,良品铺子,301.38,136.91,409.48,336,3,"3"
2026-06-01,SKU0339,PROD0339,索尼精选零食礼包 SKU0339,食品饮料,食品饮料,索尼,87.71,32.08,165.72,755,4,"4"
2026-06-01,SKU0340,PROD0340,Apple智能家电 SKU0340,家用电器,家用电器,Apple,2913.6,2054.38,3563.36,432,3,"3"
2026-06-01,SKU0341,PROD0341,Apple智能家电 SKU0341,家用电器,家用电器,Apple,1679.39,1334.3,2080.67,688,4,"4"
2026-06-01,SKU0342,PROD0342,NIKE智能家电 SKU0342,家用电器,家用电器,NIKE,3052.26,1181.22,4923.3,248,2,"2"
2026-06-01,SKU0343,PROD0343,欧莱雅智能手机 SKU0343,手机数码,手机数码,欧莱雅,6029.3,3044.94,8589.26,682,5,"5"
2026-06-01,SKU0344,PROD0344,格力笔记本电脑 SKU0344,电脑办公,电脑办公,格力,4785.11,3784.72,7451.21,513,4,"4"
2026-06-01,SKU0345,PROD0345,海尔笔记本电脑 SKU0345,电脑办公,电脑办公,海尔,3241.22,1515.01,4967.43,362,2,"2"
2026-06-01,SKU0346,PROD0346,Apple智能手机 SKU0346,手机数码,手机数码,Apple,5095.82,3544.69,7021.15,544,4,"4"
2026-06-01,SKU0347,PROD0347,海尔日用商品 SKU0347,日用百货,日用百货,海尔,249.0,118.43,386.01,607,5,"5"
2026-06-01,SKU0348,PROD0348,索尼智能手机 SKU0348,手机数码,手机数码,索尼,6512.53,2500.08,8543.08,804,5,"5"
2026-06-01,SKU0349,PROD0349,联想智能手机 SKU0349,手机数码,手机数码,联想,3714.93,3256.64,4173.23,143,2,"2"
2026-06-01,SKU0350,PROD0350,Apple日用商品 SKU0350,日用百货,日用百货,Apple,244.07,198.17,284.49,469,3,"3"
2026-06-01,SKU0351,PROD0351,三只松鼠精选零食礼包 SKU0351,食品饮料,食品饮料,三只松鼠,94.2,21.56,197.07,750,5,"5"
2026-06-01,SKU0352,PROD0352,海尔运动装备 SKU0352,运动户外,运动户外,海尔,1990.61,197.54,2912.15,683,4,"4"
2026-06-01,SKU0353,PROD0353,美的护肤精华 SKU0353,美妆个护,美妆个护,美的,579.76,552.49,607.04,285,2,"2"
2026-06-01,SKU0354,PROD0354,美的精选零食礼包 SKU0354,食品饮料,食品饮料,美的,70.17,13.45,132.41,618,4,"4"
2026-06-01,SKU0355,PROD0355,索尼智能家电 SKU0355,家用电器,家用电器,索尼,4440.48,3815.62,4902.14,438,3,"3"
2026-06-01,SKU0356,PROD0356,美的精选零食礼包 SKU0356,食品饮料,食品饮料,美的,131.35,55.18,194.46,667,5,"5"
2026-06-01,SKU0357,PROD0357,格力运动装备 SKU0357,运动户外,运动户外,格力,1513.21,716.75,2847.75,583,3,"3"
2026-06-01,SKU0358,PROD0358,三星日用商品 SKU0358,日用百货,日用百货,三星,212.19,124.54,382.78,337,3,"3"
2026-06-01,SKU0359,PROD0359,欧莱雅日用商品 SKU0359,日用百货,日用百货,欧莱雅,257.43,64.01,379.86,904,5,"5"
